Sat.ElapsedSecs           Sat.Earth.RMAG            Sat.Earth.Latitude        Sat.Earth.Longitude       Sat.EarthMJ2000Eq.RAAN    Sat.VX                    Sat.VY                    Sat.VZ                    
7285.36481045885          6969.844016134563         81.73911296641842         119.0239289794722         0.08460884583270582       -7.547513804842453        0.03665080076460629       -0.3484026707848901       
7380.737219564617         6970.30083428795          78.34776932877708         90.08833485710228         0.08670195348390186       -7.470889837130501        0.1420076420695021        -1.1175779305959          
7476.10614473233          6970.813942589127         73.49929543259923         75.70207997543262         0.0887152968636801        -7.314767250464438        0.2458508121764415        -1.874796014339422        
7571.471290814225         6971.373894501437         68.14049810835704         67.76632262495835         0.09061235391208353       -7.080793828919711        0.3470853395537107        -2.612055171194665        
7666.832912410609         6971.968962582812         62.56600272601497         62.72680758480988         0.09235886832541203       -6.771423373805177        0.4446432349441022        -3.321558283680511        
7762.1813648846           6972.585364672259         56.88212711242059         59.16537543445646         0.09392595922427666       -6.389937694637915        0.5374837174258627        -3.995716896972484        
7857.499133935198         6973.207684791811         51.13523774460526         56.44377349845627         0.09529280041802539       -5.940443402271831        0.6246082204313462        -4.62726271961116         
7952.771716145799         6973.819504533326         45.34855212108588         54.23868849391434         0.09644737714198259       -5.427796629597839        0.7050831696952851        -5.209413400955311        
8047.996672068257         6974.404111047746         39.53456524590373         52.36986910251927         0.09738584920075041       -4.857485538810146        0.7780570086466515        -5.735994437398085        
8143.179261556361         6974.945112891462         33.70053085295601         50.72885906526868         0.09811215396858611       -4.23556801109023         0.842762813190888         -6.201456781122426        
8238.329618959688         6975.427017233323         27.85098854924982         49.24607507114726         0.09863881483885178       -3.568612154832106        0.8985219220571388        -6.600903713729914        
8333.449843316339         6975.835725748753         21.9897154182268          47.874391498738           0.09898788084657788       -2.863720230339079        0.9447431448076385        -6.930088011476748        
8428.535499866121         6976.159112923794         16.1202390780623          46.58009180391431         0.09919051712426719       -2.12846037483904         0.9809338462246565        -7.18549463913868         
8523.583516431972         6976.387580819443         10.2456712157093          45.33756301509418         0.09928455335089349       -1.370728758245471        1.006711298514684         -7.364422400900232        
8618.600816885009         6976.514466772671         4.368341985752513         44.12597973295695         0.09931116425227411       -0.5985854809484921       1.021808108326427         -7.465019306187218        
8713.603858463466         6976.536218202103         -1.510084237349604        42.92714589822667         0.09931251319517247       0.1798397377664413        1.026070304845526         -7.486264012146616        
8808.610686985776         6976.452379823151         -7.388068455552201        41.72393916974615         0.09933107075116551       0.956370387875479         1.019454740800991         -7.427944413922012        
8903.632002265658         6976.265490342415         -13.26360970500287        40.49896054942086         0.09940955551729683       1.722792210789265         1.002030427492026         -7.290667971598234        
8998.667856480461         6975.980958303531         -19.13400289774627        39.23306318027849         0.09958981578303304       2.470914570367914         0.9739824931712481        -7.075892881719967        
9093.713768036105         6975.606910765392         -24.99615326806668        37.90342736562182         0.09991006612428076       3.192715532663348         0.9356126269445404        -6.785932689386831        
9188.771847286262         6975.153963121637         -30.84713915847513        36.48080181743641         0.1004016337306575        3.880518597442093         0.8873313943181155        -6.423899038287765        
9283.855661912821         6974.634897123477         -36.68427226459076        34.92534160307801         0.1010870154285822        4.527098572698335         0.8296467807335473        -5.993614991468183        
9378.980368177872         6974.064290673729         -42.50404484551743        33.17990732402095         0.101979962027853         5.125669862542389         0.7631604728362041        -5.499584844080115        
9474.153373064473         6973.458042069215         -48.30072472108262        31.15805766636637         0.1030867898976915        5.6698946162451           0.6885686169034408        -4.946996806762402        
9569.37196837971          6972.832765217367         -54.06457376774978        28.72089619336766         0.1044074422241203        6.153952170570972         0.6066597060420368        -4.341705676841881        
9664.628269686364         6972.20509943565          -59.77867403160469        25.62886998471185         0.1059354905498686        6.572647242685518         0.5183046706781378        -3.690159730712838        
9759.916646545753         6971.591026961189         -65.41122549237593        21.43173082509706         0.1076574932137068        6.921503671573556         0.4244409501175167        -2.999284379243109        
9855.234907509293         6971.005300603395         -70.89384620785786        15.18804225066927         0.1095526023695389        7.196802463618148         0.3260601192243106        -2.27639199297128         
9950.583778030705         6970.46096472986          -76.05302324944233        4.665293731697703         0.1115929031755105        7.395601960577524         0.2241972435131419        -1.529103862322485        
10045.95480475109         6969.969018649962         -80.35825748471181        -15.82343950976384        0.1137436931132595        7.515742167858813         0.1199333718843427        -0.7653684078271642       
10141.33438006975         6969.538056406675         -82.23133078441191        -53.99014097783752        0.1159635604283966        7.555902930124452         0.01438093068052558       0.006645600935649941      
10236.71039978508         6969.173993248317         -80.16711412416437        -91.31047941578581        0.1182043006865765        7.51563334227449          -0.09133553318133465      0.778688907690421         
10332.07367251161         6968.879912054288         -75.78727117446411        -111.0264857794103        0.1204118747587189        7.395347859256911         -0.1960931890780038       1.542532271761018         
10427.42474988336         6968.655986581072         -70.59899471374489        -121.2210570263079        0.122530028474401         7.196293206775191         -0.2987897272341328       2.290104878248699         
10522.75731372647         6968.499578596498         -65.09986616813121        -127.3167485700516        0.1245057852965575        6.920552701494072         -0.3983356284864325       3.01344158570816          
10618.05992777226         6968.405424813862         -59.45488658675331        -131.4376411578744        0.1262957831757004        6.571049956201012         -0.4936673722700916       3.704784063573404         
10713.31425105454         6968.366038852645         -53.73046926992181        -134.4857135924557        0.1278702668438912        6.151552441760362         -0.5837580843016577       4.356661940258691         
10808.50547243608         6968.372279514286         -47.95790382541026        -136.895302227382         0.1292136275549005        5.666604290216429         -0.6676405038853178       4.962060119917782         
