Sat.ElapsedSecs           Sat.Earth.Latitude        Sat.Earth.Longitude       
33797.90649244096         27.38920805351481         140.2543303447034         
33820.97932482138         28.45992575853721         141.3472860712241         
33845.46959130093         29.58459133519966         142.5336645439598         
33929.53049089992         33.34048480831198         146.8335570851739         
34019.70303790877         37.15504642539438         151.8977172125415         
34110.61240764102         40.71942725278807         157.5616665074697         
34201.63478942122         43.9349857395172          163.8767217777586         
34292.69804523792         46.71577438105214         170.8999512955869         
34383.79109777743         48.96940221954499         178.6439557655129         
34474.90978259593         50.60262171453266         -172.9566179865637        
34566.04899134254         51.53446379908764         -164.0679188868093        
34657.20512660919         51.71259752484231         -154.9511173774622        
34748.371879966           51.12626838288617         -145.9181603044081        
34839.54372721491         49.8092261715271          -137.2618401997185        
34930.71388498647         47.83088808122581         -129.1960992233545        
35021.87702239025         45.28061023255689         -121.8319815854479        
35113.02841769066         42.25231663272715         -115.1894093303756        
35204.16281166254         38.83396017601504         -109.2261712172538        
35295.27560232673         35.10233058689664         -103.8667889992286        
35386.36511686491         31.1217384414425          -99.02346293395566        
35477.42852292722         26.94514041746444         -94.60871012074053        
35568.46419232897         22.61587829116131         -90.54115831495169        
35659.47283166461         18.16960155440849         -86.74748027128857        
35750.45580666047         13.63615879628823         -83.16230491591584        
35841.41594903776         9.041109444494351         -79.7269895554668         
35893.02101827925         6.415014983734914         -77.8237977700085         
35918.98870394798         5.089933767978086         -76.87482138839835        
35943.929582485           3.815556989550003         -75.96743525930682        
36017.68050387036         0.04155696931123266       -73.2978244606612         
36106.51492383331         -4.503474302791711        -70.08029983958755        
36197.19726867042         -9.123736010503926        -66.74954905828947        
36288.08431969956         -13.71411010048342        -63.31496592070671        
36379.00171217043         -18.24290756562565        -59.72955949028949        
36469.933877117           -22.68366468446802        -55.93547157019999        
36560.88492994895         -27.00670403310607        -51.8673486910851         
36651.85795730213         -31.17653122448924        -47.45192199128678        
36742.85588865168         -35.15005540856604        -42.60779151995342        
36833.88128414517         -38.87458267081016        -37.24738826236473        
36924.93477242533         -42.28590832431043        -31.28299943111876        
37016.01574905217         -45.30738591603404        -24.63914199027281        
37107.12231206708         -47.85113247010524        -17.27363850989795        
37198.25065503828         -49.82318582362083        -9.206660722174885        
37289.39703219803         -51.13415117186362        -0.5494619518926217       
37380.55767231854         -51.71454548199964        8.484022153601646         
37471.72499459703         -51.53049502128349        17.60065138716628         
37562.8968176432          -50.59261088954404        26.48892627062786         
37654.06450956361         -48.95314570692961        34.88739017129815         
37745.22247763816         -46.69299869275761        42.63018030734988         
37836.3658671733          -43.90535174775679        49.65222144151815         
37927.48950632522         -40.68229171849331        55.96677281951995         
38018.58942112885         -37.10683998613571        61.63499552721671         
38109.66264847666         -33.24988463449517        66.74023768271489         
38200.70675300667         -29.17021300631518        71.37120886148276         
38291.72096777475         -24.91595457990502        75.61301693240229         
38382.70537261851         -20.52657877117087        79.54332952871736         
38473.66076434264         -16.03482968002954        83.23159462224977         
38564.58958773874         -11.46837339230066        86.73983416150099         
38655.49459940521         -6.851288549918258        90.1240300869507          
38746.38095609844         -2.205153258257136        93.43589443157197         
38837.25357066141         2.449798233661066         96.72452170666108         
38928.11668234644         7.093731544558151         100.0381225893975         
39018.97828906076         11.70655044526182         103.425925875203          
39109.84429250238         16.26667158486881         106.939717656673          
39200.72050730232         20.75009821951297         110.6356672765573         
39291.61337924888         25.12925075403753         114.5760529507874         
39352.13332010899         27.97082598510036         117.3687472192501         
39376.07290592277         29.07557447290506         118.5166066808294         
39405.4151036893          30.41311264791067         119.9600168848854         
39482.13578963187         33.81366238915236         123.9436171316346         
39571.37722559273         37.56019714457867         129.0143322169101         
39662.20859804889         41.08669592366486         134.7399090592379         
39753.22300266707         44.25881088834498         141.128754897881          
39844.28567164578         46.98680227909641         148.2304812529408         
39935.37804085063         49.17740967001554         156.050142834206          
40026.49661439937         50.73800161116023         164.512278694431          
40117.63664038153         51.58991647835799         173.4395384558844         
40208.79330496537         51.68482134638172         -177.4376462600389        
40299.961000029           51.01686449932387         -168.4325664003087        
40391.13298746524         49.62427533240449         -159.8319317992935        
40482.30386911891         47.57941583766178         -151.8388130864997        
40573.46605287166         44.97286930465575         -144.5535139099108        
40664.61603121134         41.89829139367777         -137.9875871348254        
40755.74881680077         38.44257481228916         -132.0939133326849        
40846.86007986311         34.6811585253914          -126.7948381900453        
40937.94701696606         30.67709195807382         -122.0021960346019        
41029.00827338453         26.48213313529342         -117.6289023419624        
41120.04298630636         22.1386655802578          -113.594402052016         
41211.05116578983         17.68165899213496         -109.8263070888153        
41302.03474774025         13.14040441496235         -106.2600310492665        
41392.99562091473         8.540131839977905         -102.837611291562         
41447.80850537354         5.74848075249995          -100.8220090900556        
41480.70877451682         4.06822193189882          -99.62330553945186        
41519.85557014123         2.066042047282312         -98.20399916483801        
41577.36196210608         -0.8776640706874203       -96.12512054842662        
41663.65544112632         -5.290538730654216        -92.9950060030487         
41754.05981020303         -9.891171942525558        -89.66194583099464        
